"Year","Month","Day","Secchi.Depth.m","s.Secchi.Depth.m","People","Notes.Secchi","Source.Secchi","Date","yDay","Source.Color","Secchi.Season","Secchi.Granular.Season"
1924,7,18,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-07-18,200,"plum2","post-clearwater","post-clearwater"
1924,7,23,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-07-23,205,"plum2","post-clearwater","post-clearwater"
1924,7,30,2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-07-30,212,"plum2","post-clearwater","post-clearwater"
1924,8,7,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-08-07,220,"plum2","post-clearwater","post-clearwater"
1924,9,11,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-09-11,255,"plum2","post-clearwater","post-clearwater"
1924,10,1,2.1,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-10-01,275,"plum2","post-clearwater","post-clearwater"
1924,10,14,4,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-10-14,288,"plum2","post-clearwater","post-clearwater"
1924,10,28,3.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-10-28,302,"plum2","post-clearwater","post-clearwater"
1924,11,3,3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-11-03,308,"plum2","post-clearwater","post-clearwater"
1924,11,25,3.7,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-11-25,330,"plum2","post-clearwater","post-clearwater"
1924,12,1,4.5,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-12-01,336,"plum2","post-clearwater","post-clearwater"
1924,12,8,4,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-12-08,343,"plum2","post-clearwater","post-clearwater"
1924,12,23,4.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1924-12-23,358,"plum2","post-clearwater","post-clearwater"
1925,1,7,4.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-01-07,7,"plum2","pre-clearwater","pre-clearwater"
1925,1,20,0.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-01-20,20,"plum2","pre-clearwater","pre-clearwater"
1925,2,3,5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-02-03,34,"plum2","pre-clearwater","pre-clearwater"
1925,2,12,5.7,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-02-12,43,"plum2","pre-clearwater","pre-clearwater"
1925,2,18,2.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-02-18,49,"plum2","pre-clearwater","pre-clearwater"
1925,3,5,3.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-03-05,64,"plum2","pre-clearwater","pre-clearwater"
1925,3,11,2.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-03-11,70,"plum2","pre-clearwater","pre-clearwater"
1925,3,18,1.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-03-18,77,"plum2","pre-clearwater","pre-clearwater"
1925,3,24,2.8,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-03-24,83,"plum2","pre-clearwater","pre-clearwater"
1925,4,6,2,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-04-06,96,"plum2","pre-clearwater","pre-clearwater"
1925,4,15,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-04-15,105,"plum2","pre-clearwater","pre-clearwater"
1925,4,24,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-04-24,114,"plum2","pre-clearwater","pre-clearwater"
1925,5,4,2.3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-05-04,124,"plum2","pre-clearwater","pre-clearwater"
1925,5,13,2.3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-05-13,133,"plum2","pre-clearwater","pre-clearwater"
1925,5,20,2.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-05-20,140,"plum2","clearwater","clearwater #1"
1925,5,29,3.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-05-29,149,"plum2","clearwater","clearwater #1"
1925,6,10,2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-06-10,161,"plum2","post-clearwater","post-clearwater"
1925,6,19,2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-06-19,170,"plum2","post-clearwater","post-clearwater"
1925,6,27,1.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-06-27,178,"plum2","post-clearwater","post-clearwater"
1925,7,7,2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-07-07,188,"plum2","post-clearwater","post-clearwater"
1925,7,14,2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-07-14,195,"plum2","post-clearwater","post-clearwater"
1925,7,21,2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-07-21,202,"plum2","post-clearwater","post-clearwater"
1925,7,27,1.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-07-27,208,"plum2","post-clearwater","post-clearwater"
1925,8,1,1.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-08-01,213,"plum2","post-clearwater","post-clearwater"
1925,8,7,2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-08-07,219,"plum2","post-clearwater","post-clearwater"
1925,8,17,3.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-08-17,229,"plum2","post-clearwater","post-clearwater"
1925,8,29,3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-08-29,241,"plum2","post-clearwater","post-clearwater"
1925,9,9,3.3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-09-09,252,"plum2","post-clearwater","post-clearwater"
1925,9,16,3.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-09-16,259,"plum2","post-clearwater","post-clearwater"
1925,10,3,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-10-03,276,"plum2","post-clearwater","post-clearwater"
1925,10,15,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-10-15,288,"plum2","post-clearwater","post-clearwater"
1925,10,30,3.3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-10-30,303,"plum2","post-clearwater","post-clearwater"
1925,11,13,3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-11-13,317,"plum2","post-clearwater","post-clearwater"
1925,11,28,2.8,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1925-11-28,332,"plum2","post-clearwater","post-clearwater"
1926,1,14,3.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-01-14,14,"plum2","pre-clearwater","pre-clearwater"
1926,1,25,4,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-01-25,25,"plum2","pre-clearwater","pre-clearwater"
1926,2,8,4,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-02-08,39,"plum2","pre-clearwater","pre-clearwater"
1926,2,13,1.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-02-13,44,"plum2","pre-clearwater","pre-clearwater"
1926,3,10,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-03-10,69,"plum2","pre-clearwater","pre-clearwater"
1926,4,22,2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-04-22,112,"plum2","pre-clearwater","pre-clearwater"
1926,5,12,0.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-05-12,132,"plum2","pre-clearwater","pre-clearwater"
1926,5,27,2.3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-05-27,147,"plum2","clearwater","clearwater #1"
1926,6,25,2.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-06-25,176,"plum2","clearwater","clearwater #1"
1926,7,1,1.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-07-01,182,"plum2","post-clearwater","post-clearwater"
1926,7,8,1.3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-07-08,189,"plum2","post-clearwater","post-clearwater"
1926,7,14,2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-07-14,195,"plum2","post-clearwater","post-clearwater"
1926,7,26,1.9,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-07-26,207,"plum2","post-clearwater","post-clearwater"
1926,8,19,1.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-08-19,231,"plum2","post-clearwater","post-clearwater"
1926,8,25,1.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-08-25,237,"plum2","post-clearwater","post-clearwater"
1926,9,7,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-09-07,250,"plum2","post-clearwater","post-clearwater"
1926,9,13,2.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-09-13,256,"plum2","post-clearwater","post-clearwater"
1926,10,7,3.1,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-10-07,280,"plum2","post-clearwater","post-clearwater"
1926,10,26,3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-10-26,299,"plum2","post-clearwater","post-clearwater"
1926,11,8,3.3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-11-08,312,"plum2","post-clearwater","post-clearwater"
1926,11,26,3.8,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-11-26,330,"plum2","post-clearwater","post-clearwater"
1926,12,20,6.1,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1926-12-20,354,"plum2","post-clearwater","post-clearwater"
1927,1,12,6.1,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1927-01-12,12,"plum2","pre-clearwater","pre-clearwater"
1927,2,14,7.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1927-02-14,45,"plum2","pre-clearwater","pre-clearwater"
1927,3,11,2.9,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1927-03-11,70,"plum2","pre-clearwater","pre-clearwater"
1927,4,7,2.8,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1927-04-07,97,"plum2","pre-clearwater","pre-clearwater"
1927,5,13,6.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1927-05-13,133,"plum2","clearwater","clearwater #1"
1927,5,24,6.8,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1927-05-24,144,"plum2","clearwater","clearwater #1"
1927,6,3,4.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1927-06-03,154,"plum2","post-clearwater","post-clearwater"
1927,9,23,2.7,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1927-09-23,266,"plum2","post-clearwater","post-clearwater"
1927,10,26,2.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1927-10-26,299,"plum2","post-clearwater","post-clearwater"
1927,11,23,4.3,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1927-11-23,327,"plum2","post-clearwater","post-clearwater"
1928,1,6,4.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1928-01-06,6,"plum2","pre-clearwater","pre-clearwater"
1928,2,7,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1928-02-07,38,"plum2","pre-clearwater","pre-clearwater"
1928,3,5,1.9,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1928-03-05,65,"plum2","pre-clearwater","pre-clearwater"
1928,4,18,2.6,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1928-04-18,109,"plum2","pre-clearwater","pre-clearwater"
1928,5,9,4,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1928-05-09,130,"plum2","clearwater","clearwater #1"
1928,6,8,2.7,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1928-06-08,160,"plum2","post-clearwater","post-clearwater"
1928,9,19,2.9,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1928-09-19,263,"plum2","post-clearwater","post-clearwater"
1928,10,25,2.6,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1928-10-25,299,"plum2","post-clearwater","post-clearwater"
1928,11,26,2.4,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1928-11-26,331,"plum2","post-clearwater","post-clearwater"
1928,12,18,3.5,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1928-12-18,353,"plum2","post-clearwater","post-clearwater"
1929,1,28,2.7,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-01-28,28,"plum2","pre-clearwater","pre-clearwater"
1929,2,12,2.2,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-02-12,43,"plum2","pre-clearwater","pre-clearwater"
1929,3,5,4,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-03-05,64,"plum2","pre-clearwater","pre-clearwater"
1929,3,15,3.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-03-15,74,"plum2","pre-clearwater","pre-clearwater"
1929,3,29,2.2,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-03-29,88,"plum2","pre-clearwater","pre-clearwater"
1929,4,11,2.1,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-04-11,101,"plum2","pre-clearwater","pre-clearwater"
1929,5,7,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-05-07,127,"plum2","pre-clearwater","pre-clearwater"
1929,5,25,3.8,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-05-25,145,"plum2","clearwater","clearwater #1"
1929,6,10,4.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-06-10,161,"plum2","clearwater","clearwater #1"
1929,7,11,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-07-11,192,"plum2","post-clearwater","post-clearwater"
1929,8,12,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-08-12,224,"plum2","post-clearwater","post-clearwater"
1929,9,23,3.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-09-23,266,"plum2","post-clearwater","post-clearwater"
1929,11,5,2.3,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-11-05,309,"plum2","post-clearwater","post-clearwater"
1929,12,13,4,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1929-12-13,347,"plum2","post-clearwater","post-clearwater"
1930,2,19,11.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1930-02-19,50,"plum2","pre-clearwater","pre-clearwater"
1930,4,24,2.5,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1930-04-24,114,"plum2","pre-clearwater","pre-clearwater"
1930,5,22,3,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1930-05-22,142,"plum2","pre-clearwater","pre-clearwater"
1930,6,12,4.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1930-06-12,163,"plum2","clearwater","clearwater #1"
1930,7,14,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1930-07-14,195,"plum2","post-clearwater","post-clearwater"
1930,8,5,1.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1930-08-05,217,"plum2","post-clearwater","post-clearwater"
